name,bonus,bps,clean_sheets,element,fixture,goals_conceded,influence,kickoff_time,minutes,opponent_team,penalties_saved,round,saves,selected,team_a_score,team_h_score,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,GW,position,season
Paul_Robinson,0,0,0,472,33,0,0.0,2016-09-10T14:00:00Z,0,7,0,4,0,108864,1.0,1.0,0,-3498,2290,5788,40,True,4,GK,2016-17
Pau_López Sabata,0,0,0,564,37,0,0.0,2016-09-10T14:00:00Z,0,14,0,4,0,147,4.0,0.0,0,52,96,44,50,False,4,GK,2016-17
Petr_Cech,0,12,0,2,31,1,23.0,2016-09-10T14:00:00Z,90,13,0,4,5,646656,1.0,2.0,1,6853,35440,28587,55,True,4,GK,2016-17
Alex_McCarthy,0,0,0,101,31,0,0.0,2016-09-10T14:00:00Z,0,1,0,4,0,8638,1.0,2.0,0,-420,137,557,45,False,4,GK,2016-17
Darren_Randolph,0,0,0,451,38,0,0.0,2016-09-10T14:00:00Z,0,18,0,4,0,24312,4.0,2.0,0,-1156,214,1370,45,True,4,GK,2016-17
Eldin_Jakupovic,0,11,0,147,33,1,6.2,2016-09-10T14:00:00Z,90,3,0,4,1,783630,1.0,1.0,2,67283,94563,27280,41,False,4,GK,2016-17
Adrián_San Miguel del Castillo,0,13,0,450,38,4,29.2,2016-09-10T14:00:00Z,90,18,0,4,4,140075,4.0,2.0,1,9737,18483,8746,50,True,4,GK,2016-17
Dusan_Kuciak,0,0,0,517,33,0,0.0,2016-09-10T14:00:00Z,0,3,0,4,0,8769,1.0,1.0,0,621,1139,518,40,False,4,GK,2016-17
Dimitrios_Konstantopoulos,0,0,0,273,36,0,0.0,2016-09-10T14:00:00Z,0,5,0,4,0,7365,2.0,1.0,0,-785,91,876,44,True,4,GK,2016-17
David_Ospina,0,0,0,1,31,0,0.0,2016-09-10T14:00:00Z,0,13,0,4,0,8072,1.0,2.0,0,-449,183,632,49,True,4,GK,2016-17
David_Marshall,0,0,0,554,33,0,0.0,2016-09-10T14:00:00Z,0,3,0,4,0,1343,1.0,1.0,0,1073,1465,392,45,False,4,GK,2016-17
Allan_McGregor,0,0,0,146,33,0,0.0,2016-09-10T14:00:00Z,0,3,0,4,0,1170,1.0,1.0,0,-77,46,123,45,False,4,GK,2016-17
Costel_Pantilimon,0,0,0,406,38,0,0.0,2016-09-10T14:00:00Z,0,20,0,4,0,22321,4.0,2.0,0,-1437,211,1648,45,False,4,GK,2016-17
Artur_Boruc,0,23,1,29,32,0,16.2,2016-09-10T14:00:00Z,90,19,0,4,2,189041,0.0,1.0,6,-1100,8600,9700,45,True,4,GK,2016-17
Bradley_Guzan,0,0,0,490,36,0,0.0,2016-09-10T14:00:00Z,0,5,0,4,0,34839,2.0,1.0,0,1526,3883,2357,45,True,4,GK,2016-17
Ben_Foster,0,18,0,430,32,1,26.6,2016-09-10T14:00:00Z,90,2,0,4,4,588104,0.0,1.0,3,70397,94131,23734,47,False,4,GK,2016-17
Boaz_Myhill,0,0,0,429,32,0,0.0,2016-09-10T14:00:00Z,0,2,0,4,0,36364,0.0,1.0,0,-4606,358,4964,44,False,4,GK,2016-17
Fraser_Forster,0,5,0,294,31,2,0.6,2016-09-10T14:00:00Z,90,1,0,4,0,163680,1.0,2.0,0,-21454,1902,23356,50,False,4,GK,2016-17
Heurelho_Gomes,0,15,0,407,38,2,16.0,2016-09-10T14:00:00Z,90,20,0,4,2,100426,4.0,2.0,1,-8072,832,8904,50,False,4,GK,2016-17
Hugo_Lloris,0,30,1,380,37,0,17.8,2016-09-10T14:00:00Z,90,14,0,4,2,153485,4.0,0.0,6,-14314,2542,16856,54,False,4,GK,2016-17
Adam_Federici,0,0,0,30,32,0,0.0,2016-09-10T14:00:00Z,0,19,0,4,0,4478,0.0,1.0,0,-218,64,282,45,True,4,GK,2016-17
Jack_Butland,0,0,0,316,37,0,0.0,2016-09-10T14:00:00Z,0,17,0,4,0,93103,4.0,0.0,0,-24684,479,25163,49,True,4,GK,2016-17
Jack_Rose,0,0,0,548,32,0,0.0,2016-09-10T14:00:00Z,0,2,0,4,0,3332,0.0,1.0,0,1327,1536,209,40,False,4,GK,2016-17
Jakob_Haugaard,0,0,0,317,37,0,0.0,2016-09-10T14:00:00Z,0,17,0,4,0,5131,4.0,0.0,0,-350,35,385,44,True,4,GK,2016-17
Simon_Mignolet,0,15,0,188,34,1,20.4,2016-09-10T16:30:00Z,90,8,0,4,2,117133,1.0,4.0,2,-3826,4928,8754,50,True,4,GK,2016-17
Ron-Robert_Zieler,0,0,0,166,34,0,0.0,2016-09-10T16:30:00Z,0,9,0,4,0,10643,1.0,4.0,0,-61,574,635,45,False,4,GK,2016-17
Kasper_Schmeichel,0,22,0,165,34,4,43.6,2016-09-10T16:30:00Z,90,9,0,4,7,453922,1.0,4.0,2,-65429,3820,69249,50,False,4,GK,2016-17
Alexander_Manninger,0,0,0,524,34,0,0.0,2016-09-10T16:30:00Z,0,8,0,4,0,11719,1.0,4.0,0,926,1518,592,40,True,4,GK,2016-17
Loris_Karius,0,0,0,189,34,0,0.0,2016-09-10T16:30:00Z,0,8,0,4,0,10805,1.0,4.0,0,136,933,797,49,True,4,GK,2016-17
Thibaut_Courtois,0,0,0,73,39,2,0.0,2016-09-11T15:00:00Z,90,16,0,4,0,388715,2.0,2.0,0,1923,20889,18966,55,False,4,GK,2016-17
Lukasz_Fabianski,0,19,0,356,39,2,38.6,2016-09-11T15:00:00Z,90,4,0,4,5,180342,2.0,2.0,2,35207,43281,8074,50,True,4,GK,2016-17
Asmir_Begovic,0,0,0,74,39,0,0.0,2016-09-11T15:00:00Z,0,16,0,4,0,9159,2.0,2.0,0,-540,258,798,49,False,4,GK,2016-17
Kristoffer_Nordfeldt,0,0,0,357,39,0,0.0,2016-09-11T15:00:00Z,0,4,0,4,0,104413,2.0,2.0,0,-3373,1248,4621,40,True,4,GK,2016-17
Vito_Mannone,0,0,0,339,40,0,0.0,2016-09-12T19:00:00Z,0,6,0,4,0,31187,3.0,0.0,0,-8483,64,8547,45,True,4,GK,2016-17
Michael_Simões Domingues,0,0,0,577,40,0,0.0,2016-09-12T19:00:00Z,0,6,0,4,0,75,3.0,0.0,0,59,74,15,45,True,4,GK,2016-17
Joel_Robles,0,0,0,123,40,0,0.0,2016-09-12T19:00:00Z,0,15,0,4,0,4326,3.0,0.0,0,-371,95,466,49,False,4,GK,2016-17
Maksymilian_Stryjek,0,0,0,547,40,0,0.0,2016-09-12T19:00:00Z,0,6,0,4,0,1263,3.0,0.0,0,662,935,273,40,True,4,GK,2016-17
Maarten_Stekelenburg,0,24,1,124,40,0,15.8,2016-09-12T19:00:00Z,90,15,0,4,2,87464,3.0,0.0,6,10100,16583,6483,50,False,4,GK,2016-17
Jordan_Pickford,0,19,0,340,40,3,38.2,2016-09-12T19:00:00Z,90,6,0,4,6,320617,3.0,0.0,3,16859,35860,19001,40,True,4,GK,2016-17
Asmir_Begovic,0,0,0,74,41,0,0.0,2016-09-16T19:00:00Z,0,9,0,5,0,9137,2.0,1.0,0,-329,55,384,49,True,5,GK,2016-17
Alexander_Manninger,0,0,0,524,41,0,0.0,2016-09-16T19:00:00Z,0,4,0,5,0,12589,2.0,1.0,0,288,632,344,40,False,5,GK,2016-17
Loris_Karius,0,0,0,189,41,0,0.0,2016-09-16T19:00:00Z,0,4,0,5,0,11901,2.0,1.0,0,403,813,410,49,False,5,GK,2016-17
Thibaut_Courtois,0,14,0,73,41,2,26.6,2016-09-16T19:00:00Z,90,9,0,5,3,376863,2.0,1.0,2,-18880,3793,22673,55,True,5,GK,2016-17
Simon_Mignolet,0,14,0,188,41,1,27.4,2016-09-16T19:00:00Z,90,4,0,5,3,115719,2.0,1.0,3,-3487,2344,5831,50,False,5,GK,2016-17
Claudio_Bravo,0,27,1,541,45,0,16.8,2016-09-17T14:00:00Z,90,2,0,5,2,40608,0.0,4.0,6,12011,14200,2189,55,True,5,GK,2016-17
David_Marshall,0,0,0,554,43,0,0.0,2016-09-17T14:00:00Z,0,1,0,5,0,1484,4.0,1.0,0,14,136,122,45,True,5,GK,2016-17
David_Ospina,0,0,0,1,43,0,0.0,2016-09-17T14:00:00Z,0,7,0,5,0,8379,4.0,1.0,0,-158,172,330,49,False,5,GK,2016-17
Darren_Randolph,0,0,0,451,46,0,0.0,2016-09-17T14:00:00Z,0,19,0,5,0,23813,2.0,4.0,0,-651,85,736,45,False,5,GK,2016-17
Ben_Foster,0,17,0,430,46,2,25.6,2016-09-17T14:00:00Z,90,20,0,5,3,627121,2.0,4.0,2,27903,37407,9504,47,True,5,GK,2016-17
Allan_McGregor,0,0,0,146,43,0,0.0,2016-09-17T14:00:00Z,0,1,0,5,0,1147,4.0,1.0,0,-40,19,59,45,True,5,GK,2016-17
Adrián_San Miguel del Castillo,0,12,0,450,46,4,13.6,2016-09-17T14:00:00Z,90,19,0,5,2,136616,2.0,4.0,0,-4695,2452,7147,50,False,5,GK,2016-17
Boaz_Myhill,0,0,0,429,46,0,0.0,2016-09-17T14:00:00Z,0,20,0,5,0,34307,2.0,4.0,0,-2183,139,2322,44,True,5,GK,2016-17
Ben_Hamer,0,0,0,583,44,0,0.0,2016-09-17T14:00:00Z,0,3,0,5,0,0,0.0,3.0,0,0,0,0,45,True,5,GK,2016-17
Artur_Boruc,0,27,0,29,45,4,43.4,2016-09-17T14:00:00Z,90,10,0,5,8,197883,0.0,4.0,2,4738,9002,4264,45,False,5,GK,2016-17
Adam_Federici,0,0,0,30,45,0,0.0,2016-09-17T14:00:00Z,0,10,0,5,0,4465,0.0,4.0,0,-87,32,119,45,False,5,GK,2016-17
Kasper_Schmeichel,0,0,0,165,44,0,0.0,2016-09-17T14:00:00Z,0,3,0,5,0,449275,0.0,3.0,0,-9377,6795,16172,50,True,5,GK,2016-17
Jack_Rose,0,0,0,548,46,0,0.0,2016-09-17T14:00:00Z,0,20,0,5,0,4673,2.0,4.0,0,582,765,183,40,True,5,GK,2016-17
Joe_Hart,0,0,0,218,45,0,0.0,2016-09-17T14:00:00Z,0,2,0,5,0,67895,0.0,4.0,0,-12216,23,12239,53,True,5,GK,2016-17
Tom_Heaton,0,16,0,54,44,3,24.8,2016-09-17T14:00:00Z,90,8,0,5,4,311311,0.0,3.0,2,10858,18816,7958,45,False,5,GK,2016-17
Willy_Caballero,0,0,0,219,45,0,0.0,2016-09-17T14:00:00Z,0,2,0,5,0,23396,0.0,4.0,0,-4395,602,4997,50,True,5,GK,2016-17
Nick_Pope,0,0,0,471,44,0,0.0,2016-09-17T14:00:00Z,0,8,0,5,0,86758,0.0,3.0,0,-1129,766,1895,40,False,5,GK,2016-17
Paul_Robinson,0,0,0,472,44,0,0.0,2016-09-17T14:00:00Z,0,8,0,5,0,107928,0.0,3.0,0,-1625,758,2383,40,False,5,GK,2016-17
Petr_Cech,0,3,0,2,43,1,2.8,2016-09-17T14:00:00Z,90,7,0,5,1,641123,4.0,1.0,1,-14955,7651,22606,55,False,5,GK,2016-17
Ron-Robert_Zieler,0,24,1,166,44,0,15.4,2016-09-17T14:00:00Z,90,3,0,5,2,10498,0.0,3.0,6,-350,69,419,45,True,5,GK,2016-17
Dusan_Kuciak,0,0,0,517,43,0,0.0,2016-09-17T14:00:00Z,0,1,0,5,0,9262,4.0,1.0,0,154,402,248,40,True,5,GK,2016-17
Eldin_Jakupovic,0,35,0,147,43,4,64.0,2016-09-17T14:00:00Z,90,1,1,5,6,811940,4.0,1.0,7,20466,29077,8611,41,True,5,GK,2016-17
Maarten_Stekelenburg,0,-2,0,124,42,1,0.0,2016-09-17T16:30:00Z,90,12,0,5,0,107939,1.0,3.0,-1,16691,19919,3228,50,True,5,GK,2016-17
Joel_Robles,0,0,0,123,42,0,0.0,2016-09-17T16:30:00Z,0,12,0,5,0,4216,1.0,3.0,0,-176,47,223,49,True,5,GK,2016-17
Dimitrios_Konstantopoulos,0,0,0,273,42,0,0.0,2016-09-17T16:30:00Z,0,6,0,5,0,7000,1.0,3.0,0,-419,23,442,44,False,5,GK,2016-17
Víctor_Valdés,0,14,0,274,42,3,17.6,2016-09-17T16:30:00Z,90,6,0,5,3,202886,1.0,3.0,2,-7745,1125,8870,45,False,5,GK,2016-17
Bradley_Guzan,0,0,0,490,42,0,0.0,2016-09-17T16:30:00Z,0,6,0,5,0,33543,1.0,3.0,0,-1748,480,2228,45,False,5,GK,2016-17
Costel_Pantilimon,0,0,0,406,50,0,0.0,2016-09-18T11:00:00Z,0,11,0,5,0,21810,1.0,3.0,0,-752,91,843,44,True,5,GK,2016-17
David_de Gea,0,10,0,242,50,3,9.8,2016-09-18T11:00:00Z,90,18,0,5,2,1770015,1.0,3.0,1,-8058,19085,27143,55,False,5,GK,2016-17
Heurelho_Gomes,0,12,0,407,50,1,8.8,2016-09-18T11:00:00Z,90,11,0,5,1,95810,1.0,3.0,2,-4966,436,5402,50,True,5,GK,2016-17
Sergio_Romero,0,0,0,243,50,0,0.0,2016-09-18T11:00:00Z,0,18,0,5,0,4948,1.0,3.0,0,-151,47,198,49,False,5,GK,2016-17
Wayne_Hennessey,0,0,0,100,47,0,0.0,2016-09-18T13:15:00Z,0,14,0,5,0,133094,1.0,4.0,0,-8021,543,8564,45,True,5,GK,2016-17
Fraser_Forster,0,26,1,294,48,0,26.4,2016-09-18T13:15:00Z,90,16,0,5,3,159531,0.0,1.0,7,-5315,1736,7051,50,True,5,GK,2016-17
Paulo_Gazzaniga,0,0,0,295,48,0,0.0,2016-09-18T13:15:00Z,0,16,0,5,0,310,0.0,1.0,0,-10,3,13,45,True,5,GK,2016-17
Steve_Mandanda,0,15,0,102,47,1,18.2,2016-09-18T13:15:00Z,90,14,0,5,3,140745,1.0,4.0,3,1303,5548,4245,44,True,5,GK,2016-17
Shay_Given,0,14,0,315,47,4,18.4,2016-09-18T13:15:00Z,90,5,0,5,3,30427,1.0,4.0,1,1197,2431,1234,45,False,5,GK,2016-17
Kristoffer_Nordfeldt,0,0,0,357,48,0,0.0,2016-09-18T13:15:00Z,0,13,0,5,0,103600,0.0,1.0,0,-1407,500,1907,40,False,5,GK,2016-17
Lee_Grant,0,0,0,574,47,0,0.0,2016-09-18T13:15:00Z,0,5,0,5,0,1807,1.0,4.0,0,607,712,105,40,False,5,GK,2016-17
Lukasz_Fabianski,0,21,0,356,48,1,30.8,2016-09-18T13:15:00Z,90,13,0,5,5,201581,0.0,1.0,3,13271,18912,5641,50,False,5,GK,2016-17
Julian_Speroni,0,0,0,99,47,0,0.0,2016-09-18T13:15:00Z,0,14,0,5,0,11305,1.0,4.0,0,-395,46,441,45,True,5,GK,2016-17
Alex_McCarthy,0,0,0,101,48,0,0.0,2016-09-18T13:15:00Z,0,16,0,5,0,8441,0.0,1.0,0,-289,31,320,45,True,5,GK,2016-17
Jakob_Haugaard,0,0,0,317,47,0,0.0,2016-09-18T13:15:00Z,0,5,0,5,0,4897,1.0,4.0,0,-254,10,264,44,False,5,GK,2016-17
Jack_Butland,0,0,0,316,47,0,0.0,2016-09-18T13:15:00Z,0,5,0,5,0,82892,1.0,4.0,0,-10393,74,10467,48,False,5,GK,2016-17
Vito_Mannone,0,0,0,339,49,0,0.0,2016-09-18T15:30:00Z,0,17,0,5,0,28420,0.0,1.0,0,-2790,21,2811,45,False,5,GK,2016-17
Hugo_Lloris,0,28,1,380,49,0,12.8,2016-09-18T15:30:00Z,90,15,0,5,1,167976,0.0,1.0,6,10033,12739,2706,54,True,5,GK,2016-17
Maksymilian_Stryjek,0,0,0,547,49,0,0.0,2016-09-18T15:30:00Z,0,17,0,5,0,1579,0.0,1.0,0,116,186,70,40,False,5,GK,2016-17
Michael_Simões Domingues,0,0,0,577,49,0,0.0,2016-09-18T15:30:00Z,0,17,0,5,0,162,0.0,1.0,0,21,35,14,45,False,5,GK,2016-17
Michel_Vorm,0,0,0,381,49,0,0.0,2016-09-18T15:30:00Z,0,15,0,5,0,18737,0.0,1.0,0,-4841,493,5334,50,True,5,GK,2016-17
Luke_McGee,0,0,0,529,49,0,0.0,2016-09-18T15:30:00Z,0,15,0,5,0,4105,0.0,1.0,0,-136,103,239,40,True,5,GK,2016-17
Pau_López Sabata,0,0,0,564,49,0,0.0,2016-09-18T15:30:00Z,0,15,0,5,0,196,0.0,1.0,0,-3,18,21,50,True,5,GK,2016-17
Jordan_Pickford,0,29,0,340,49,1,51.8,2016-09-18T15:30:00Z,90,17,0,5,8,338186,0.0,1.0,4,11770,16249,4479,40,False,5,GK,2016-17
Ron-Robert_Zieler,0,15,0,166,54,4,17.8,2016-09-24T11:30:00Z,90,11,0,6,3,11364,1.0,4.0,1,364,819,455,45,False,6,GK,2016-17
Ben_Hamer,0,0,0,583,54,0,0.0,2016-09-24T11:30:00Z,0,11,0,6,0,106,1.0,4.0,0,24,29,5,45,False,6,GK,2016-17
Sergio_Romero,0,0,0,243,54,0,0.0,2016-09-24T11:30:00Z,0,8,0,6,0,4944,1.0,4.0,0,-161,49,210,49,True,6,GK,2016-17
Kasper_Schmeichel,0,0,0,165,54,0,0.0,2016-09-24T11:30:00Z,0,11,0,6,0,397462,1.0,4.0,0,-53358,1239,54597,50,False,6,GK,2016-17
David_de Gea,0,13,0,242,54,1,14.4,2016-09-24T11:30:00Z,90,8,0,6,2,1714943,1.0,4.0,2,-75576,13288,88864,55,True,6,GK,2016-17
Lee_Grant,0,13,0,574,56,1,14.0,2016-09-24T14:00:00Z,90,19,0,6,2,3232,1.0,1.0,2,668,878,210,40,True,6,GK,2016-17
Kristoffer_Nordfeldt,0,0,0,357,58,0,0.0,2016-09-24T14:00:00Z,0,10,0,6,0,101162,3.0,1.0,0,-2960,730,3690,40,True,6,GK,2016-17
Shay_Given,0,0,0,315,56,0,0.0,2016-09-24T14:00:00Z,0,19,0,6,0,31771,1.0,1.0,0,609,2637,2028,45,True,6,GK,2016-17
Vito_Mannone,0,0,0,339,57,0,0.0,2016-09-24T14:00:00Z,0,5,0,6,0,24916,3.0,2.0,0,-3538,51,3589,44,True,6,GK,2016-17
Víctor_Valdés,0,14,0,274,55,2,23.6,2016-09-24T14:00:00Z,90,17,0,6,3,189319,2.0,1.0,2,-14606,1471,16077,45,True,6,GK,2016-17
Maksymilian_Stryjek,0,0,0,547,57,0,0.0,2016-09-24T14:00:00Z,0,5,0,6,0,1940,3.0,2.0,0,180,298,118,40,True,6,GK,2016-17
Maarten_Stekelenburg,0,8,0,124,52,1,2.4,2016-09-24T14:00:00Z,90,2,0,6,0,129968,0.0,1.0,2,18231,26263,8032,50,False,6,GK,2016-17
Lukasz_Fabianski,0,10,0,356,58,3,6.0,2016-09-24T14:00:00Z,90,10,0,6,1,225125,3.0,1.0,1,14963,23683,8720,51,True,6,GK,2016-17
Wayne_Hennessey,0,0,0,100,57,0,0.0,2016-09-24T14:00:00Z,0,15,0,6,0,119319,3.0,2.0,0,-14044,407,14451,45,False,6,GK,2016-17
Loris_Karius,0,7,0,189,53,1,3.0,2016-09-24T14:00:00Z,90,7,0,6,0,18168,1.0,5.0,2,5326,6041,715,49,True,6,GK,2016-17
Julian_Speroni,0,0,0,99,57,0,0.0,2016-09-24T14:00:00Z,0,15,0,6,0,10965,3.0,2.0,0,-544,70,614,44,False,6,GK,2016-17
Luke_McGee,0,0,0,529,55,0,0.0,2016-09-24T14:00:00Z,0,12,0,6,0,4165,2.0,1.0,0,-106,143,249,40,False,6,GK,2016-17
Joel_Robles,0,0,0,123,52,0,0.0,2016-09-24T14:00:00Z,0,2,0,6,0,4125,0.0,1.0,0,-188,72,260,48,False,6,GK,2016-17
Joe_Hart,0,0,0,218,58,0,0.0,2016-09-24T14:00:00Z,0,16,0,6,0,59771,3.0,1.0,0,-8242,39,8281,53,False,6,GK,2016-17
Jordan_Pickford,0,10,0,340,57,3,19.0,2016-09-24T14:00:00Z,90,5,0,6,1,397425,3.0,2.0,1,51586,58597,7011,40,True,6,GK,2016-17
Willy_Caballero,0,0,0,219,58,0,0.0,2016-09-24T14:00:00Z,0,16,0,6,0,20143,3.0,1.0,0,-3415,328,3743,50,False,6,GK,2016-17
Pau_López Sabata,0,0,0,564,55,0,0.0,2016-09-24T14:00:00Z,0,12,0,6,0,245,2.0,1.0,0,-2,26,28,50,False,6,GK,2016-17
Steve_Mandanda,0,10,0,102,57,2,18.0,2016-09-24T14:00:00Z,90,15,0,6,2,145436,3.0,2.0,1,2440,9651,7211,44,False,6,GK,2016-17
Simon_Mignolet,0,0,0,188,53,0,0.0,2016-09-24T14:00:00Z,0,7,0,6,0,127725,1.0,5.0,0,8391,15747,7356,50,True,6,GK,2016-17
Michael_Simões Domingues,0,0,0,577,57,0,0.0,2016-09-24T14:00:00Z,0,5,0,6,0,214,3.0,2.0,0,8,28,20,45,True,6,GK,2016-17
Michel_Vorm,0,0,0,381,55,0,0.0,2016-09-24T14:00:00Z,0,12,0,6,0,16449,2.0,1.0,0,-2537,299,2836,50,False,6,GK,2016-17
Eldin_Jakupovic,0,0,0,147,53,0,0.0,2016-09-24T14:00:00Z,0,9,0,6,0,926166,1.0,5.0,0,96989,107313,10324,41,False,6,GK,2016-17
Dusan_Kuciak,0,0,0,517,53,0,0.0,2016-09-24T14:00:00Z,0,9,0,6,0,9884,1.0,5.0,0,347,689,342,40,False,6,GK,2016-17
Dimitrios_Konstantopoulos,0,0,0,273,55,0,0.0,2016-09-24T14:00:00Z,0,17,0,6,0,6524,2.0,1.0,0,-517,21,538,44,True,6,GK,2016-17
David_Marshall,0,22,0,554,53,5,37.8,2016-09-24T14:00:00Z,90,9,0,6,6,1529,1.0,5.0,2,-28,154,182,45,False,6,GK,2016-17
Allan_McGregor,0,0,0,146,53,0,0.0,2016-09-24T14:00:00Z,0,9,0,6,0,1115,1.0,5.0,0,-44,24,68,45,False,6,GK,2016-17
Alexander_Manninger,0,0,0,524,53,0,0.0,2016-09-24T14:00:00Z,0,7,0,6,0,13356,1.0,5.0,0,252,767,515,40,True,6,GK,2016-17
Artur_Boruc,0,23,1,29,52,0,14.0,2016-09-24T14:00:00Z,90,6,0,6,2,206008,0.0,1.0,6,3845,13321,9476,45,True,6,GK,2016-17
Adam_Federici,0,0,0,30,52,0,0.0,2016-09-24T14:00:00Z,0,6,0,6,0,4345,0.0,1.0,0,-157,39,196,45,True,6,GK,2016-17
Claudio_Bravo,0,24,0,541,58,1,32.2,2016-09-24T14:00:00Z,90,16,0,6,4,75862,3.0,1.0,3,26572,31178,4606,55,False,6,GK,2016-17
Ben_Foster,0,8,0,430,56,1,3.0,2016-09-24T14:00:00Z,90,14,0,6,0,663089,1.0,1.0,2,29250,52203,22953,47,False,6,GK,2016-17
Boaz_Myhill,0,0,0,429,56,0,0.0,2016-09-24T14:00:00Z,0,14,0,6,0,31133,1.0,1.0,0,-3264,185,3449,43,False,6,GK,2016-17
Bradley_Guzan,0,0,0,490,55,0,0.0,2016-09-24T14:00:00Z,0,17,0,6,0,31271,2.0,1.0,0,-2560,349,2909,45,True,6,GK,2016-17
Jakob_Haugaard,0,0,0,317,56,0,0.0,2016-09-24T14:00:00Z,0,19,0,6,0,4586,1.0,1.0,0,-329,8,337,44,True,6,GK,2016-17
Jack_Butland,0,0,0,316,56,0,0.0,2016-09-24T14:00:00Z,0,19,0,6,0,71958,1.0,1.0,0,-11089,74,11163,48,True,6,GK,2016-17
Hugo_Lloris,0,10,0,380,55,1,14.6,2016-09-24T14:00:00Z,90,12,0,6,1,199789,2.0,1.0,2,24329,29276,4947,54,False,6,GK,2016-17
Jack_Rose,0,0,0,548,56,0,0.0,2016-09-24T14:00:00Z,0,14,0,6,0,6146,1.0,1.0,0,784,1081,297,40,False,6,GK,2016-17
Petr_Cech,0,24,1,2,51,0,13.2,2016-09-24T16:30:00Z,90,4,0,6,2,622298,0.0,3.0,6,-27679,9774,37453,55,True,6,GK,2016-17
Thibaut_Courtois,0,12,0,73,51,3,13.2,2016-09-24T16:30:00Z,90,1,0,6,2,353862,0.0,3.0,1,-28456,2722,31178,55,False,6,GK,2016-17
Asmir_Begovic,0,0,0,74,51,0,0.0,2016-09-24T16:30:00Z,0,1,0,6,0,9055,0.0,3.0,0,-365,91,456,49,False,6,GK,2016-17
David_Ospina,0,0,0,1,51,0,0.0,2016-09-24T16:30:00Z,0,4,0,6,0,8632,0.0,3.0,0,-269,158,427,49,True,6,GK,2016-17
Paulo_Gazzaniga,0,0,0,295,59,0,0.0,2016-09-25T15:00:00Z,0,20,0,6,0,296,3.0,0.0,0,-17,1,18,45,False,6,GK,2016-17
Fraser_Forster,0,21,1,294,59,0,3.2,2016-09-25T15:00:00Z,90,20,0,6,0,158158,3.0,0.0,6,-3071,5364,8435,50,False,6,GK,2016-17
Darren_Randolph,0,0,0,451,59,0,0.0,2016-09-25T15:00:00Z,0,13,0,6,0,22979,3.0,0.0,0,-962,107,1069,44,True,6,GK,2016-17
Alex_McCarthy,0,0,0,101,59,0,0.0,2016-09-25T15:00:00Z,0,20,0,6,0,8160,3.0,0.0,0,-368,62,430,44,False,6,GK,2016-17
Adrián_San Miguel del Castillo,0,21,0,450,59,3,48.2,2016-09-25T15:00:00Z,90,13,0,6,6,126032,3.0,0.0,3,-11333,1803,13136,50,True,6,GK,2016-17
Tom_Heaton,0,26,1,54,60,0,26.4,2016-09-26T19:00:00Z,90,18,0,6,3,307225,0.0,2.0,7,-6922,10323,17245,46,True,6,GK,2016-17
Paul_Robinson,0,0,0,472,60,0,0.0,2016-09-26T19:00:00Z,0,18,0,6,0,105077,0.0,2.0,0,-3451,1058,4509,40,True,6,GK,2016-17
Nick_Pope,0,0,0,471,60,0,0.0,2016-09-26T19:00:00Z,0,18,0,6,0,84711,0.0,2.0,0,-2506,1157,3663,40,True,6,GK,2016-17
Heurelho_Gomes,0,13,0,407,60,2,19.8,2016-09-26T19:00:00Z,90,3,0,6,2,95278,0.0,2.0,1,-1447,4631,6078,50,False,6,GK,2016-17
Costel_Pantilimon,0,0,0,406,60,0,0.0,2016-09-26T19:00:00Z,0,3,0,6,0,21021,0.0,2.0,0,-1047,150,1197,44,False,6,GK,2016-17
Wayne_Hennessey,0,0,0,100,62,0,0.0,2016-09-30T19:00:00Z,0,6,0,7,0,110834,1.0,1.0,0,-8657,174,8831,45,False,7,GK,2016-17
Steve_Mandanda,0,10,0,102,62,1,9.6,2016-09-30T19:00:00Z,90,6,0,7,1,145714,1.0,1.0,2,-1106,4035,5141,44,False,7,GK,2016-17
Julian_Speroni,0,0,0,99,62,0,0.0,2016-09-30T19:00:00Z,0,6,0,7,0,10753,1.0,1.0,0,-300,48,348,44,False,7,GK,2016-17
Joel_Robles,0,0,0,123,62,0,0.0,2016-09-30T19:00:00Z,0,5,0,7,0,4127,1.0,1.0,0,-86,54,140,48,True,7,GK,2016-17
Maarten_Stekelenburg,0,11,0,124,62,1,9.4,2016-09-30T19:00:00Z,90,5,0,7,1,133092,1.0,1.0,2,1567,7231,5664,50,True,7,GK,2016-17
Alexander_Manninger,0,0,0,524,67,0,0.0,2016-10-01T11:30:00Z,0,16,0,7,0,14057,2.0,1.0,0,306,724,418,40,False,7,GK,2016-17
Lukasz_Fabianski,0,20,0,356,67,2,21.4,2016-10-01T11:30:00Z,90,9,0,7,5,224490,2.0,1.0,2,-3754,5475,9229,51,True,7,GK,2016-17
Loris_Karius,0,11,0,189,67,1,15.4,2016-10-01T11:30:00Z,90,16,0,7,2,26103,2.0,1.0,2,6590,7529,939,49,False,7,GK,2016-17
Kristoffer_Nordfeldt,0,0,0,357,67,0,0.0,2016-10-01T11:30:00Z,0,9,0,7,0,100228,2.0,1.0,0,-1340,554,1894,40,True,7,GK,2016-17
Simon_Mignolet,0,0,0,188,67,0,0.0,2016-10-01T11:30:00Z,0,16,0,7,0,119419,2.0,1.0,0,-9799,3136,12935,50,False,7,GK,2016-17
