name,assists,bonus,bps,creativity,element,fixture,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,round,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,position,season
Fabio_Borini,0,0,0,0.0,354,19,0,0.0,0.0,2016-08-21T12:30:00Z,0,12,2,75586,2.0,1.0,0.0,0,-4447,4334,8781,55,True,0,2,FWD,2016-17
Lys_Mousset,0,0,0,0.0,53,20,0,0.0,0.0,2016-08-21T15:00:00Z,0,20,2,2454,0.0,1.0,0.0,0,-425,60,485,55,False,0,2,FWD,2016-17
Jonathan_Calleri,0,0,-2,0.8,526,20,0,0.9,0.0,2016-08-21T15:00:00Z,28,2,2,647,0.0,1.0,12.0,1,330,419,89,70,True,0,2,FWD,2016-17
Enner_Valencia,0,0,-1,0.3,469,20,0,4.1,0.0,2016-08-21T15:00:00Z,62,2,2,126565,0.0,1.0,41.0,2,17237,25431,8194,55,True,0,2,FWD,2016-17
Lewis_Grabban,0,0,3,0.8,51,20,0,0.4,3.4,2016-08-21T15:00:00Z,16,20,2,150680,0.0,1.0,0.0,1,-4880,6903,11783,45,False,0,2,FWD,2016-17
Diafra_Sakho,0,0,0,0.0,470,20,0,0.0,0.0,2016-08-21T15:00:00Z,0,2,2,4693,0.0,1.0,0.0,0,-775,228,1003,60,True,0,2,FWD,2016-17
Benik_Afobe,0,0,0,0.0,52,20,0,0.0,0.0,2016-08-21T15:00:00Z,0,20,2,23137,0.0,1.0,0.0,0,-2931,616,3547,60,False,0,2,FWD,2016-17
Ashley_Fletcher,0,0,4,10.3,535,20,0,1.4,2.0,2016-08-21T15:00:00Z,11,2,2,0,0.0,1.0,2.0,1,0,0,0,50,True,0,2,FWD,2016-17
Callum_Wilson,0,0,2,1.8,49,20,0,1.9,3.2,2016-08-21T15:00:00Z,74,20,2,100018,0.0,1.0,14.0,2,-5996,3041,9037,65,False,0,2,FWD,2016-17
Andy_Carroll,0,0,0,0.0,468,20,0,0.0,0.0,2016-08-21T15:00:00Z,0,2,2,300076,0.0,1.0,0.0,0,8831,26457,17626,65,True,0,2,FWD,2016-17
Tokelo_Rantie,0,0,0,0.0,50,20,0,0.0,0.0,2016-08-21T15:00:00Z,0,20,2,15696,0.0,1.0,0.0,0,-1470,469,1939,45,False,0,2,FWD,2016-17
Harry_Kane,0,0,2,10.6,403,27,0,1.9,2.0,2016-08-27T11:30:00Z,82,9,3,516298,1.0,1.0,6.0,2,-124703,6334,131037,109,True,0,3,FWD,2016-17
Danny_Ings,0,0,0,0.0,216,27,0,0.0,0.0,2016-08-27T11:30:00Z,0,17,3,16244,1.0,1.0,0.0,0,-5167,404,5571,58,False,0,3,FWD,2016-17
Daniel_Sturridge,0,0,3,0.3,214,27,0,0.0,0.0,2016-08-27T11:30:00Z,3,17,3,39383,1.0,1.0,0.0,1,-100,5155,5255,100,False,0,3,FWD,2016-17
Divock_Origi,0,0,2,0.1,217,27,0,0.0,0.0,2016-08-27T11:30:00Z,22,17,3,124579,1.0,1.0,0.0,1,-68074,2136,70210,68,False,0,3,FWD,2016-17
Mario_Balotelli,0,0,0,0.0,215,27,0,0.0,0.0,2016-08-27T11:30:00Z,0,17,3,11980,1.0,1.0,0.0,0,-2260,452,2712,63,False,0,3,FWD,2016-17
Clinton_N'Jie,0,0,0,0.0,404,27,0,0.0,0.0,2016-08-27T11:30:00Z,0,9,3,1849,1.0,1.0,0.0,0,-299,85,384,59,True,0,3,FWD,2016-17
Vincent_Janssen,0,0,7,3.6,405,27,0,0.8,2.8,2016-08-27T11:30:00Z,63,9,3,61959,1.0,1.0,2.0,2,-9396,3842,13238,79,True,0,3,FWD,2016-17
Mame Biram_Diouf,0,0,8,0.8,337,23,0,0.7,3.8,2016-08-27T14:00:00Z,77,6,3,22017,0.0,1.0,2.0,2,-3001,1748,4749,59,False,0,3,FWD,2016-17
Jermain_Defoe,0,3,28,0.9,355,26,1,8.1,40.6,2016-08-27T14:00:00Z,90,13,3,287948,1.0,1.0,39.0,9,-18506,26844,45350,71,False,0,3,FWD,2016-17
Jerome_Sinclair,0,0,0,0.0,428,28,0,0.0,0.0,2016-08-27T14:00:00Z,0,1,3,13753,3.0,1.0,0.0,0,-2111,681,2792,49,True,0,3,FWD,2016-17
Matej_Vydra,0,0,0,0.0,483,28,0,0.0,0.0,2016-08-27T14:00:00Z,0,1,3,30358,3.0,1.0,0.0,0,-2056,2067,4123,45,True,0,3,FWD,2016-17
Marvin_Emnes,0,0,0,0.0,378,25,0,0.0,0.0,2016-08-27T14:00:00Z,0,8,3,16731,1.0,2.0,0.0,0,-1453,1236,2689,45,False,0,3,FWD,2016-17
Mamadou Obbi_Oularé,0,0,0,0.0,427,28,0,0.0,0.0,2016-08-27T14:00:00Z,0,1,3,526,3.0,1.0,0.0,0,-62,42,104,45,True,0,3,FWD,2016-17
Lys_Mousset,0,0,0,0.0,53,22,0,0.0,0.0,2016-08-27T14:00:00Z,0,5,3,2192,1.0,1.0,0.0,0,-485,70,555,54,False,0,3,FWD,2016-17
Jose Luis_Mato Sanmartín,0,0,0,0.0,338,23,0,0.0,0.0,2016-08-27T14:00:00Z,0,6,3,5402,0.0,1.0,0.0,0,-1280,217,1497,53,False,0,3,FWD,2016-17
Keshi_Anderson,0,0,0,0.0,509,22,0,0.0,0.0,2016-08-27T14:00:00Z,0,2,3,2488,1.0,1.0,0.0,0,328,714,386,45,True,0,3,FWD,2016-17
Julien_Ngoy,0,0,0,0.0,544,23,0,0.0,0.0,2016-08-27T14:00:00Z,0,6,3,0,0.0,1.0,0.0,0,0,0,0,45,False,0,3,FWD,2016-17
Loïc_Remy,0,0,0,0.0,98,22,0,0.0,0.0,2016-08-27T14:00:00Z,0,2,3,10803,1.0,1.0,0.0,0,-1563,1014,709,64,True,0,3,FWD,2016-17
Lewis_Grabban,0,0,2,0.4,51,22,0,2.0,2.6,2016-08-27T14:00:00Z,20,5,3,144402,1.0,1.0,17.0,1,-12053,10711,22764,45,False,0,3,FWD,2016-17
Leonardo_Ulloa,0,0,2,1.6,185,25,0,0.5,1.4,2016-08-27T14:00:00Z,11,16,3,8691,1.0,2.0,2.0,1,-1422,410,1832,59,True,0,3,FWD,2016-17
Lukas_Jutkiewicz,0,0,0,0.0,69,21,0,0.0,0.0,2016-08-27T14:00:00Z,0,4,3,20301,0.0,3.0,0.0,0,-1376,1785,3161,45,False,0,3,FWD,2016-17
Takuma_Asano,0,0,0,0.0,28,28,0,0.0,0.0,2016-08-27T14:00:00Z,0,18,3,3433,3.0,1.0,0.0,0,-1210,129,1339,49,False,0,3,FWD,2016-17
Shinji_Okazaki,0,0,2,9.8,186,25,0,6.3,9.4,2016-08-27T14:00:00Z,79,16,3,64239,1.0,2.0,44.0,2,-8172,4465,12637,59,True,0,3,FWD,2016-17
Shane_Long,0,0,4,3.5,313,26,0,2.1,4.2,2016-08-27T14:00:00Z,24,15,3,387604,1.0,1.0,13.0,1,-55551,24953,80504,64,True,0,3,FWD,2016-17
Yaya_Sanogo,0,0,0,0.0,27,28,0,0.0,0.0,2016-08-27T14:00:00Z,0,18,3,6963,3.0,1.0,0.0,0,-1277,322,1599,49,False,0,3,FWD,2016-17
Troy_Deeney,0,0,-1,4.3,425,28,0,2.5,0.0,2016-08-27T14:00:00Z,90,1,3,136817,3.0,1.0,23.0,1,-29628,4164,33792,69,True,1,3,FWD,2016-17
Tokelo_Rantie,0,0,0,0.0,50,22,0,0.0,0.0,2016-08-27T14:00:00Z,0,5,3,17272,1.0,1.0,0.0,0,-1973,581,2554,45,False,0,3,FWD,2016-17
Sam_Vokes,0,0,4,3.8,67,21,0,2.9,0.8,2016-08-27T14:00:00Z,90,4,3,29138,0.0,3.0,24.0,2,8846,11673,2827,60,False,0,3,FWD,2016-17
Oumar_Niasse,0,0,0,0.0,145,23,0,0.0,0.0,2016-08-27T14:00:00Z,0,14,3,1744,0.0,1.0,0.0,0,-365,79,444,59,True,0,3,FWD,2016-17
Olivier_Giroud,0,0,0,0.0,25,28,0,0.0,0.0,2016-08-27T14:00:00Z,0,18,3,49090,3.0,1.0,0.0,0,-1179,6637,7816,90,False,0,3,FWD,2016-17
Oliver_McBurnie,0,0,3,2.3,546,25,0,0.2,0.0,2016-08-27T14:00:00Z,5,8,3,0,1.0,2.0,0.0,1,0,0,0,45,False,0,3,FWD,2016-17
Olayinka Fredrick Oladotun_Ladapo,0,0,0,0.0,508,22,0,0.0,0.0,2016-08-27T14:00:00Z,0,2,3,939,1.0,1.0,0.0,0,128,296,168,45,True,0,3,FWD,2016-17
Odion_Ighalo,0,0,5,12.8,426,28,0,6.2,11.0,2016-08-27T14:00:00Z,90,1,3,229150,3.0,1.0,38.0,1,-62871,2702,65573,74,True,1,3,FWD,2016-17
Modou_Barrow,1,0,25,27.0,379,25,0,5.7,25.4,2016-08-27T14:00:00Z,90,8,3,22937,1.0,2.0,5.0,5,-2981,1444,4425,50,False,0,3,FWD,2016-17
Michy_Batshuayi,0,0,2,0.0,96,21,0,0.5,0.0,2016-08-27T14:00:00Z,11,3,3,99391,0.0,3.0,6.0,1,9419,20699,11280,90,True,0,3,FWD,2016-17
Rouwen_Hennings,0,0,0,0.0,71,21,0,0.0,0.0,2016-08-27T14:00:00Z,0,4,3,3913,0.0,3.0,0.0,0,-847,164,1011,45,False,0,3,FWD,2016-17
Romelu_Lukaku,0,0,1,34.7,143,23,0,11.7,11.4,2016-08-27T14:00:00Z,90,14,3,223928,0.0,1.0,71.0,2,-16918,20183,37101,90,True,0,3,FWD,2016-17
Peter_Crouch,0,0,5,0.8,336,23,0,2.1,12.0,2016-08-27T14:00:00Z,64,6,3,25776,0.0,1.0,8.0,2,-3718,1687,5405,49,False,0,3,FWD,2016-17
Diego_Da Silva Costa,1,0,18,29.4,97,21,0,14.8,29.2,2016-08-27T14:00:00Z,79,3,3,388451,0.0,3.0,89.0,5,64194,92358,28164,96,True,0,3,FWD,2016-17
Arouna_Koné,0,0,2,2.3,144,23,0,1.8,2.2,2016-08-27T14:00:00Z,21,14,3,59322,0.0,1.0,13.0,1,-13369,2267,15636,54,True,0,3,FWD,2016-17
Ashley_Barnes,0,0,0,0.0,70,21,0,0.0,0.0,2016-08-27T14:00:00Z,0,4,3,3492,0.0,3.0,0.0,0,-602,105,707,45,False,0,3,FWD,2016-17
Danny_Welbeck,0,0,0,0.0,26,28,0,0.0,0.0,2016-08-27T14:00:00Z,0,18,3,2881,3.0,1.0,0.0,0,-460,112,572,75,False,0,3,FWD,2016-17
Fraizer_Campbell,0,0,0,0.0,121,22,0,0.0,0.0,2016-08-27T14:00:00Z,0,2,3,15925,1.0,1.0,0.0,0,-2767,462,3229,45,True,0,3,FWD,2016-17
Fernando_Llorente,0,0,9,17.3,500,25,0,6.8,10.8,2016-08-27T14:00:00Z,90,8,3,107395,1.0,2.0,40.0,2,-24340,7729,32069,65,False,0,3,FWD,2016-17
Fabio_Borini,0,0,3,6.8,354,26,0,2.0,2.4,2016-08-27T14:00:00Z,63,13,3,52988,1.0,1.0,11.0,2,-23056,490,23546,54,False,0,3,FWD,2016-17
Andre_Gray,0,0,5,14.4,68,21,0,1.8,3.4,2016-08-27T14:00:00Z,90,4,3,401127,0.0,3.0,0.0,2,16315,57189,40874,65,False,0,3,FWD,2016-17
Charlie_Austin,0,0,0,1.1,314,26,0,1.0,0.0,2016-08-27T14:00:00Z,73,15,3,36219,1.0,1.0,10.0,2,-14029,1261,15290,63,True,0,3,FWD,2016-17
Christian_Benteke,0,0,-1,29.9,213,22,0,5.5,0.0,2016-08-27T14:00:00Z,90,2,3,119733,1.0,1.0,26.0,2,30989,39866,8877,74,True,0,3,FWD,2016-17
Borja_Bastón,0,0,0,0.0,507,25,0,0.0,0.0,2016-08-27T14:00:00Z,0,8,3,2005,1.0,2.0,0.0,0,-983,101,1084,70,False,0,3,FWD,2016-17
Callum_Wilson,0,0,-5,2.4,49,22,0,3.1,0.0,2016-08-27T14:00:00Z,70,5,3,85527,1.0,1.0,29.0,2,-15759,4196,19955,64,False,0,3,FWD,2016-17
Chris_Long,0,0,0,0.0,72,21,0,0.0,0.0,2016-08-27T14:00:00Z,0,4,3,31117,0.0,3.0,0.0,0,-8173,1554,9727,45,False,0,3,FWD,2016-17
Bafétimbi_Gomis,0,0,0,0.0,377,25,0,0.0,0.0,2016-08-27T14:00:00Z,0,8,3,1018,1.0,2.0,0.0,0,-279,37,316,65,False,0,3,FWD,2016-17
Connor_Wickham,0,0,5,7.3,122,22,0,2.0,0.2,2016-08-27T14:00:00Z,65,2,3,34011,1.0,1.0,12.0,2,-6300,3383,9683,59,True,0,3,FWD,2016-17
Chuba_Akpom,0,0,0,0.0,493,28,0,0.0,0.0,2016-08-27T14:00:00Z,0,18,3,5801,3.0,1.0,0.0,0,-2197,154,2351,54,False,0,3,FWD,2016-17
Benik_Afobe,0,0,0,0.0,52,22,0,0.0,0.0,2016-08-27T14:00:00Z,0,5,3,18437,1.0,1.0,0.0,0,-5183,416,5599,59,False,0,3,FWD,2016-17
Ahmed_Musa,0,0,1,2.9,187,25,0,1.7,4.8,2016-08-27T14:00:00Z,16,16,3,314876,1.0,2.0,9.0,1,-101100,6875,107975,74,True,0,3,FWD,2016-17
Jamie_Vardy,0,2,29,5.0,184,25,1,7.9,36.4,2016-08-27T14:00:00Z,90,16,3,642576,1.0,2.0,38.0,8,-186413,8175,194588,99,True,0,3,FWD,2016-17
Ben_Hinchcliffe,0,0,0,0.0,545,24,0,0.0,0.0,2016-08-27T16:30:00Z,0,11,3,0,1.0,0.0,0.0,0,0,0,0,45,True,0,3,FWD,2016-17
Abel_Hernández,0,0,1,5.1,163,24,0,4.3,3.4,2016-08-27T16:30:00Z,82,11,3,70016,1.0,0.0,34.0,2,19243,26888,7645,60,True,0,3,FWD,2016-17
Jarrod_Bowen,0,0,0,0.0,516,24,0,0.0,0.0,2016-08-27T16:30:00Z,0,11,3,2082,1.0,0.0,0.0,0,397,794,397,45,True,0,3,FWD,2016-17
Adama_Diomande,0,0,9,26.8,164,24,0,3.5,4.0,2016-08-27T16:30:00Z,90,11,3,203328,1.0,0.0,4.0,2,26721,57922,31201,46,True,0,3,FWD,2016-17
Wayne_Rooney,1,0,21,75.0,269,24,0,15.4,30.0,2016-08-27T16:30:00Z,90,7,3,218746,1.0,0.0,49.0,4,-12465,20945,33410,90,False,1,3,FWD,2016-17
Zlatan_Ibrahimovic,0,0,4,23.7,272,24,0,11.7,0.0,2016-08-27T16:30:00Z,90,7,3,2044184,1.0,0.0,97.0,2,324867,331270,6403,117,False,0,3,FWD,2016-17
James_Wilson,0,0,0,0.0,270,24,0,0.0,0.0,2016-08-27T16:30:00Z,0,7,3,3313,1.0,0.0,0.0,0,-957,61,1018,50,False,0,3,FWD,2016-17
Greg_Luer,0,0,0,0.0,518,24,0,0.0,0.0,2016-08-27T16:30:00Z,0,11,3,1775,1.0,0.0,0.0,0,109,704,595,45,True,0,3,FWD,2016-17
Marcus_Rashford,0,0,27,14.0,271,24,1,11.6,36.4,2016-08-27T16:30:00Z,20,7,3,98378,1.0,0.0,66.0,4,-39777,735,40512,68,False,1,3,FWD,2016-17
Álvaro_Negredo,0,0,4,1.7,478,30,0,2.0,2.4,2016-08-28T12:30:00Z,90,19,3,950650,0.0,0.0,16.0,2,281694,313920,32226,68,False,0,3,FWD,2016-17
Saido_Berahino,0,0,0,0.8,448,30,0,0.3,0.0,2016-08-28T12:30:00Z,19,12,3,39855,0.0,0.0,2.0,1,-5276,2899,8175,64,True,0,3,FWD,2016-17
Salomón_Rondón,0,0,-3,5.0,449,30,0,4.8,0.0,2016-08-28T12:30:00Z,90,12,3,143954,0.0,0.0,46.0,2,17435,36458,19023,65,True,0,3,FWD,2016-17
David_Nugent,0,0,2,1.3,291,30,0,0.2,0.0,2016-08-28T12:30:00Z,7,19,3,20656,0.0,0.0,2.0,1,-4941,986,5927,49,False,0,3,FWD,2016-17
Jordan_Rhodes,0,0,0,0.0,292,30,0,0.0,0.0,2016-08-28T12:30:00Z,0,19,3,20383,0.0,0.0,0.0,0,-11881,309,12190,57,False,0,3,FWD,2016-17
Rickie_Lambert,0,0,0,0.0,447,30,0,0.0,0.0,2016-08-28T12:30:00Z,0,12,3,7568,0.0,0.0,0.0,0,-957,557,1514,54,True,0,3,FWD,2016-17
Cristhian_Stuani,0,0,10,19.9,293,30,0,6.1,19.8,2016-08-28T12:30:00Z,90,19,3,135807,0.0,0.0,21.0,2,107758,116052,8294,50,False,0,3,FWD,2016-17
Kelechi_Iheanacho,0,0,0,0.0,241,29,0,0.0,0.0,2016-08-28T15:00:00Z,0,20,3,51414,1.0,3.0,0.0,0,-8585,4750,13335,69,True,0,3,FWD,2016-17
Jonathan_Calleri,0,0,3,0.6,526,29,0,0.1,0.2,2016-08-28T15:00:00Z,13,10,3,1313,1.0,3.0,0.0,1,288,613,325,70,False,0,3,FWD,2016-17
Wilfried_Bony,0,0,0,0.0,240,29,0,0.0,0.0,2016-08-28T15:00:00Z,0,20,3,22315,1.0,3.0,0.0,0,-5522,372,5894,73,True,0,3,FWD,2016-17
Sergio_Agüero,0,0,6,17.5,239,29,0,5.2,0.0,2016-08-28T15:00:00Z,87,20,3,1943851,1.0,3.0,36.0,2,204625,213510,8885,131,True,0,3,FWD,2016-17
Ashley_Fletcher,0,0,-6,2.9,535,29,0,0.3,0.0,2016-08-28T15:00:00Z,90,10,3,1089,1.0,3.0,11.0,1,540,629,89,50,False,1,3,FWD,2016-17
Diafra_Sakho,0,0,0,0.0,470,29,0,0.0,0.0,2016-08-28T15:00:00Z,0,10,3,3926,1.0,3.0,0.0,0,-947,126,1073,60,False,0,3,FWD,2016-17
Andy_Carroll,0,0,0,0.0,468,29,0,0.0,0.0,2016-08-28T15:00:00Z,0,10,3,120619,1.0,3.0,0.0,0,-181427,2435,183862,64,False,0,3,FWD,2016-17
Enner_Valencia,0,0,2,0.4,469,29,0,4.4,2.2,2016-08-28T15:00:00Z,59,10,3,132480,1.0,3.0,41.0,1,-3933,20249,24182,55,False,0,3,FWD,2016-17
Kelechi_Iheanacho,1,2,39,30.8,241,35,1,12.2,50.6,2016-09-10T11:30:00Z,52,11,4,70176,2.0,1.0,41.0,10,15062,27275,12213,69,False,0,4,FWD,2016-17
Sergio_Agüero,0,0,0,0.0,239,35,0,0.0,0.0,2016-09-10T11:30:00Z,0,11,4,1015145,2.0,1.0,0.0,0,-952929,32042,984971,130,False,0,4,FWD,2016-17
Marcus_Rashford,0,0,8,14.8,271,35,0,5.1,6.2,2016-09-10T11:30:00Z,45,10,4,115250,2.0,1.0,30.0,1,7725,15954,8229,68,True,0,4,FWD,2016-17
Wayne_Rooney,0,0,9,38.8,269,35,0,5.4,8.4,2016-09-10T11:30:00Z,90,10,4,236252,2.0,1.0,7.0,1,9688,34198,24510,90,True,1,4,FWD,2016-17
James_Wilson,0,0,0,0.0,270,35,0,0.0,0.0,2016-09-10T11:30:00Z,0,10,4,2961,2.0,1.0,0.0,0,-488,22,510,50,True,0,4,FWD,2016-17
Zlatan_Ibrahimovic,0,0,12,3.8,272,35,1,14.5,28.6,2016-09-10T11:30:00Z,90,10,4,2363575,2.0,1.0,113.0,5,236847,269997,33150,118,True,1,4,FWD,2016-17
Jerome_Sinclair,0,0,0,0.0,428,38,0,0.0,0.0,2016-09-10T14:00:00Z,0,20,4,12973,4.0,2.0,0.0,0,-1408,525,1933,49,False,0,4,FWD,2016-17
Mame Biram_Diouf,0,0,0,0.0,337,37,0,0.0,0.0,2016-09-10T14:00:00Z,0,17,4,18842,4.0,0.0,0.0,0,-4065,1091,5156,59,True,0,4,FWD,2016-17
Mamadou Obbi_Oularé,0,0,0,0.0,427,38,0,0.0,0.0,2016-09-10T14:00:00Z,0,20,4,489,4.0,2.0,0.0,0,-52,44,96,45,False,0,4,FWD,2016-17
Lys_Mousset,0,0,0,0.0,53,32,0,0.0,0.0,2016-09-10T14:00:00Z,0,19,4,2097,0.0,1.0,0.0,0,-258,90,348,54,True,0,4,FWD,2016-17
Matej_Vydra,0,0,0,0.0,483,38,0,0.0,0.0,2016-09-10T14:00:00Z,0,20,4,24618,4.0,2.0,0.0,0,-6019,642,6661,45,False,0,4,FWD,2016-17
Jarrod_Bowen,0,0,0,0.0,516,33,0,0.0,0.0,2016-09-10T14:00:00Z,0,3,4,2840,1.0,1.0,0.0,0,273,756,483,45,False,0,4,FWD,2016-17
Lukas_Jutkiewicz,0,0,0,0.0,69,33,0,0.0,0.0,2016-09-10T14:00:00Z,0,7,4,18160,1.0,1.0,0.0,0,-3464,909,4373,45,True,0,4,FWD,2016-17
Jonathan_Calleri,0,0,1,0.5,526,38,0,0.9,2.0,2016-09-10T14:00:00Z,22,18,4,1743,4.0,2.0,6.0,1,91,591,500,70,True,0,4,FWD,2016-17
Jose Luis_Mato Sanmartín,0,0,0,0.0,338,37,0,0.0,0.0,2016-09-10T14:00:00Z,0,17,4,4210,4.0,0.0,0.0,0,-1381,90,1471,53,True,0,4,FWD,2016-17
Jonathan_Benteke,0,0,3,0.3,579,36,0,1.4,5.0,2016-09-10T14:00:00Z,7,12,4,0,2.0,1.0,9.0,1,0,0,0,45,False,0,4,FWD,2016-17
Jordan_Rhodes,0,0,0,0.0,292,36,0,0.0,0.0,2016-09-10T14:00:00Z,0,5,4,15694,2.0,1.0,0.0,0,-4958,251,5209,56,True,0,4,FWD,2016-17
Loïc_Remy,0,0,0,0.0,98,36,0,0.0,0.0,2016-09-10T14:00:00Z,0,12,4,15399,2.0,1.0,0.0,0,3530,12176,8646,64,False,0,4,FWD,2016-17
Lewis_Grabban,0,0,0,0.0,51,32,0,0.0,0.0,2016-09-10T14:00:00Z,0,19,4,144190,0.0,1.0,0.0,0,-5659,15763,21422,45,True,0,4,FWD,2016-17
Keshi_Anderson,0,0,0,0.0,509,36,0,0.0,0.0,2016-09-10T14:00:00Z,0,12,4,2382,2.0,1.0,0.0,0,-376,334,710,45,False,0,4,FWD,2016-17
Lucas_Pérez,0,0,7,8.3,549,31,0,3.6,0.0,2016-09-10T14:00:00Z,61,13,4,24146,1.0,2.0,28.0,2,21933,26278,4345,85,True,0,4,FWD,2016-17
Julien_Ngoy,0,0,0,0.0,544,37,0,0.0,0.0,2016-09-10T14:00:00Z,0,17,4,1074,4.0,0.0,0.0,0,607,855,248,45,True,0,4,FWD,2016-17
Takuma_Asano,0,0,0,0.0,28,31,0,0.0,0.0,2016-09-10T14:00:00Z,0,13,4,2649,1.0,2.0,0.0,0,-816,26,842,49,True,0,4,FWD,2016-17
Stefano_Okaka,0,0,0,10.3,552,38,0,3.2,4.2,2016-09-10T14:00:00Z,13,20,4,338,4.0,2.0,17.0,0,206,312,106,55,False,1,4,FWD,2016-17
Simone_Zaza,0,0,5,34.5,550,38,0,4.6,4.4,2016-09-10T14:00:00Z,76,18,4,26495,4.0,2.0,7.0,1,24766,28959,4193,70,True,1,4,FWD,2016-17
Shane_Long,0,0,-7,1.6,313,31,0,5.9,4.2,2016-09-10T14:00:00Z,45,1,4,298512,1.0,2.0,53.0,1,-92059,4753,96812,63,False,0,4,FWD,2016-17
Tokelo_Rantie,0,0,0,0.0,50,32,0,0.0,0.0,2016-09-10T14:00:00Z,0,19,4,16967,0.0,1.0,0.0,0,-3018,172,3190,45,True,0,4,FWD,2016-17
Álvaro_Negredo,0,0,1,18.3,478,36,0,5.0,7.6,2016-09-10T14:00:00Z,90,5,4,1227708,2.0,1.0,24.0,2,232339,288725,56386,69,True,0,4,FWD,2016-17
Yaya_Sanogo,0,0,0,0.0,27,31,0,0.0,0.0,2016-09-10T14:00:00Z,0,13,4,6645,1.0,2.0,0.0,0,-717,298,1015,49,True,0,4,FWD,2016-17
Will_Keane,0,0,2,1.8,557,33,0,0.3,1.0,2016-09-10T14:00:00Z,21,3,4,3820,1.0,1.0,0.0,1,2520,3434,914,45,False,0,4,FWD,2016-17
Wilfried_Bony,0,0,7,7.1,240,37,0,7.3,4.2,2016-09-10T14:00:00Z,90,17,4,63335,4.0,0.0,62.0,2,39037,48794,9757,73,True,0,4,FWD,2016-17
Vincent_Janssen,0,0,1,11.5,405,37,0,4.9,2.2,2016-09-10T14:00:00Z,18,14,4,57162,4.0,0.0,35.0,1,-6516,3205,9721,79,False,0,4,FWD,2016-17
Troy_Deeney,0,0,32,5.2,425,38,1,6.1,34.8,2016-09-10T14:00:00Z,77,20,4,119399,4.0,2.0,21.0,6,-19263,4311,23574,69,False,0,4,FWD,2016-17
Sam_Vokes,0,0,6,22.2,67,33,0,3.4,6.6,2016-09-10T14:00:00Z,90,7,4,40348,1.0,1.0,5.0,2,8664,13967,5303,60,True,0,4,FWD,2016-17
Patrick_Bamford,0,0,2,1.5,553,33,0,0.8,0.0,2016-09-10T14:00:00Z,11,7,4,817,1.0,1.0,8.0,1,571,755,184,50,True,0,4,FWD,2016-17
Olivier_Giroud,1,0,8,11.3,25,31,0,2.9,2.0,2016-09-10T14:00:00Z,29,13,4,64944,1.0,2.0,16.0,4,13227,23172,9945,90,True,0,4,FWD,2016-17
Olayinka Fredrick Oladotun_Ladapo,0,0,0,0.0,508,36,0,0.0,0.0,2016-09-10T14:00:00Z,0,12,4,965,2.0,1.0,0.0,0,-86,188,274,45,False,0,4,FWD,2016-17
Odion_Ighalo,1,2,38,23.2,426,38,1,14.0,53.4,2016-09-10T14:00:00Z,68,20,4,195814,4.0,2.0,63.0,11,-36001,3516,39517,73,False,0,4,FWD,2016-17
Salomón_Rondón,0,0,0,0.6,449,32,0,0.3,0.4,2016-09-10T14:00:00Z,28,2,4,143184,0.0,1.0,2.0,1,-4120,20821,24941,65,False,0,4,FWD,2016-17
Saido_Berahino,0,0,-1,0.3,448,32,0,5.7,0.0,2016-09-10T14:00:00Z,62,2,4,34787,0.0,1.0,58.0,2,-5986,1571,7557,64,False,0,4,FWD,2016-17
Rouwen_Hennings,0,0,0,0.0,71,33,0,0.0,0.0,2016-09-10T14:00:00Z,0,7,4,3189,1.0,1.0,0.0,0,-750,28,778,45,True,0,4,FWD,2016-17
Rickie_Lambert,0,0,0,0.0,447,32,0,0.0,0.0,2016-09-10T14:00:00Z,0,2,4,5834,0.0,1.0,0.0,0,-1894,207,2101,54,False,0,4,FWD,2016-17
Peter_Crouch,0,0,0,0.0,336,37,0,0.0,0.0,2016-09-10T14:00:00Z,0,17,4,26382,4.0,0.0,0.0,0,-1148,2199,3347,49,True,0,4,FWD,2016-17
Danny_Welbeck,0,0,0,0.0,26,31,0,0.0,0.0,2016-09-10T14:00:00Z,0,13,4,2937,1.0,2.0,0.0,0,-274,111,385,74,True,0,4,FWD,2016-17
Cristhian_Stuani,0,0,9,6.6,293,36,0,1.0,1.8,2016-09-10T14:00:00Z,80,5,4,206064,2.0,1.0,2.0,2,56294,87442,31148,50,True,0,4,FWD,2016-17
Dieumerci_Mbokani,0,0,0,0.0,569,33,0,0.0,0.0,2016-09-10T14:00:00Z,0,3,4,568,1.0,1.0,0.0,0,428,596,168,55,False,0,4,FWD,2016-17
Diafra_Sakho,0,0,0,0.0,470,38,0,0.0,0.0,2016-09-10T14:00:00Z,0,18,4,3459,4.0,2.0,0.0,0,-623,118,741,59,True,0,4,FWD,2016-17
David_Nugent,0,0,0,0.0,291,36,0,0.0,0.0,2016-09-10T14:00:00Z,0,5,4,18306,2.0,1.0,0.0,0,-2888,805,3693,49,True,0,4,FWD,2016-17
Callum_Wilson,0,0,31,24.3,49,32,1,11.9,39.0,2016-09-10T14:00:00Z,90,19,4,77640,0.0,1.0,56.0,6,-8723,6277,15000,64,True,0,4,FWD,2016-17
